
2344.7307029478457,IN,0,0,2344.7307029478457
2344.7307029478457,OUT,0,5.3022270567496034e-17,2344.7307029478457
2344.7307029478457,IN,0,0,2344.7307029478457
2344.7307029478457,OUT,0,6.4649957655746296e-18,2344.7307029478457
2344.736507936508,IN,0,0,2344.736507936508
2344.736507936508,OUT,0,0,2344.736507936508
2344.736507936508,IN,0,0,2344.736507936508
2344.736507936508,OUT,0,0,2344.736507936508
2344.74231292517,IN,0,0.0016166170385834035,2344.74231292517
2344.74231292517,OUT,0,0.00041532743244802916,2344.74231292517
2344.74231292517,IN,0,0.003219725985758271,2344.74231292517
2344.74231292517,OUT,0,0.0013839849293722731,2344.74231292517
2344.748117913832,IN,0,0.006985203743012369,2344.748117913832
2344.748117913832,OUT,0,0.006100674222306352,2344.748117913832
2344.748117913832,IN,0,0.016000037553345232,2344.748117913832
2344.748117913832,OUT,0,0.012099000305177516,2344.748117913832
2344.753922902494,IN,0,0.143371060133492,2344.753922902494
2344.753922902494,OUT,0,0.14347220599166577,2344.753922902494
2344.753922902494,IN,0,0.3817230084564252,2344.753922902494
2344.753922902494,OUT,0,0.3851977977866465,2344.753922902494
2344.7597278911567,IN,0,0.7873455215000821,2344.7597278911567
2344.7597278911567,OUT,0,0.7916297363522035,2344.7597278911567
2344.7597278911567,IN,0,0.725762332723214,2344.7597278911567
2344.7597278911567,OUT,0,0.7323040186722816,2344.7597278911567
2344.7626303854877,IN,0,0.6885476631623775,2344.7655328798187
2344.7655328798187,OUT,0,0.6953320990230919,2344.7655328798187
2344.7655328798187,IN,0,0.6609379744984719,2344.7655328798187
2344.7655328798187,OUT,0,0.6567802079056,2344.7655328798187
2344.7684353741497,IN,0,0.6040962794475322,2344.7713378684807
2344.7713378684807,OUT,0,0.6110523862911853,2344.7713378684807
2344.7713378684807,IN,0,0.5108308777772782,2344.7713378684807
2344.7713378684807,OUT,0,0.5100680885372801,2344.7713378684807
2344.7771428571427,IN,0,0.4413566273563585,2344.7771428571427
2344.7771428571427,OUT,0,0.4428430881591472,2344.7771428571427
2344.7771428571427,IN,0,0.43923636733537574,2344.7771428571427
2344.7771428571427,OUT,0,0.40922883379223973,2344.7771428571427
2344.782947845805,IN,0,0.39038382994342696,2344.782947845805
2344.782947845805,OUT,0,0.38875061689767815,2344.782947845805
2344.782947845805,IN,0,0.3463423371768885,2344.782947845805
2344.782947845805,OUT,0,0.3437935220332845,2344.782947845805
2344.7887528344672,IN,0,0.3000190763018594,2344.7887528344672
2344.7887528344672,OUT,0,0.3028947049927078,2344.7887528344672
2344.7887528344672,IN,0,0.28315229480145454,2344.7887528344672
2344.7887528344672,OUT,0,0.28143213807178935,2344.7887528344672
2344.7945578231293,IN,0,0.29311050206763256,2344.7945578231293
2344.7945578231293,OUT,0,0.2803931963658573,2344.7945578231293
2344.7945578231293,IN,0,0.29658856404690925,2344.7945578231293
2344.7945578231293,OUT,0,0.2728985593544658,2344.7945578231293
2344.8003628117913,IN,0,0.27841686963056567,2344.8003628117913
2344.8003628117913,OUT,0,0.27552688914254764,2344.8003628117913
2344.8003628117913,IN,0,0.2803481120984515,2344.8003628117913
2344.8003628117913,OUT,0,0.25345470682475735,2344.8003628117913
2344.8061678004533,IN,0,0.2674942041701671,2344.8061678004533
2344.8061678004533,OUT,0,0.2623477623877148,2344.8061678004533
2344.8061678004533,IN,0,0.26476702865231205,2344.8061678004533
2344.8061678004533,OUT,0,0.25840042064128216,2344.8061678004533
2344.8119727891158,IN,0,0.2975847957195053,2344.8119727891158
2344.8119727891158,OUT,0,0.26061998309481377,2344.8119727891158
2344.8119727891158,IN,0,0.28295142989780614,2344.8119727891158
2344.8119727891158,OUT,0,0.26180293234891044,2344.8119727891158
2344.817777777778,IN,0,0.25908401288529753,2344.817777777778
2344.817777777778,OUT,0,0.24144438223828374,2344.817777777778
2344.817777777778,IN,0,0.24730616091716554,2344.817777777778
2344.817777777778,OUT,0,0.2320516407946756,2344.817777777778
2344.82358276644,IN,0,0.2268352381438825,2344.82358276644
2344.82358276644,OUT,0,0.22103148021758254,2344.82358276644
2344.82358276644,IN,0,0.245669277284655,2344.82358276644
2344.82358276644,OUT,0,0.22419631504850465,2344.82358276644
2344.829387755102,IN,0,0.24195197911873392,2344.829387755102
2344.829387755102,OUT,0,0.21603953242426913,2344.829387755102
2344.829387755102,IN,0,0.21580884896478802,2344.829387755102
2344.829387755102,OUT,0,0.20688696586774274,2344.829387755102
2344.8351927437643,IN,0,0.18352028022907263,2344.8351927437643
2344.8351927437643,OUT,0,0.18038717903350934,2344.8351927437643
2344.8351927437643,IN,0,0.15687173247756275,2344.8351927437643
2344.8351927437643,OUT,0,0.1477757212347583,2344.8351927437643
2344.8380952380953,IN,0,0.17090970824782734,2344.8380952380953
2344.8380952380953,OUT,0,0.1380120835179387,2344.8380952380953
2344.8380952380953,IN,0,0.14273085437016242,2344.8380952380953
2344.8409977324263,OUT,0,0.12936851700007038,2344.8409977324263
2344.8439002267573,IN,0,0.13094371906335983,2344.8439002267573
2344.8468027210884,OUT,0,0.1301086176974719,2344.8468027210884
2344.8468027210884,IN,0,0.15027653975727176,2344.8468027210884
2344.8468027210884,OUT,0,0.1309429720037702,2344.8468027210884
2344.8497052154194,IN,0,0.1416259683632064,2344.8497052154194
2344.8526077097504,OUT,0,0.13365568611614903,2344.8526077097504
2344.8526077097504,IN,0,0.1350922372528076,2344.8526077097504
2344.8526077097504,OUT,0,0.12662675176264707,2344.8526077097504
2344.858412698413,IN,0,0.13251948369862512,2344.858412698413
2344.858412698413,OUT,0,0.11978602240326448,2344.858412698413
2344.858412698413,IN,0,0.151206638946711,2344.858412698413
2344.858412698413,OUT,0,0.11246918972540348,2344.858412698413
2344.864217687075,IN,0,0.10588568178113882,2344.864217687075
2344.864217687075,OUT,0,0.10040367739564116,2344.864217687075
